lm_candidate_id,name,record_kind,region,area,locality,entity_type,role,affiliation,website,activity_tags,activity_summary,source_urls,source_count,source_domains,official_or_sector_source_count,exa_passes,exa_pass_count,raw_record_count,duplicate_collapsed,discovery_evidence_score,evidence_grade,candidate_tier,location_confidence,enhancement_status,enhancement_note,lm_record_status,lm_presence,verification_status,coordinate_status,latitude,longitude,boundary_match,boundary_match_confidence,staging_batch,staging_basis
exg-wellingtonwairarapa-masterton-south-rotary-club,Masterton South Rotary Club,entity,Wellington–Wairarapa,Wairarapa,Masterton,group | community_group,,,,volunteering | restoration | planting | native planting,Involved in local ecological projects including the Masterton Millennium Native Forest Reserve. | Involved in tree planting and development of a forest reserve in Masterton since 1998.,https://times-age.co.nz/environment/going-native-at-the-millennium-reserve/ | https://www.nzherald.co.nz/nz/local-focus-getting-native-in-the-reserve/ADRCKZWIXFGS7CV3Q7J3UHEPBE/,2,nzherald.co.nz | times-age.co.nz,0,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,75,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-matiu-somes-island-charitable-trust,Matiu/Somes Island Charitable Trust,entity,Wellington–Wairarapa,Wellington,Matiu/Somes Island,trust,,,https://matiusomesisland.nz/projects-and-programmes/,island restoration | wildlife conservation | fauna research,"Supports wildlife reintroductions, fauna research and protection programmes on Matiu/Somes Island.",https://matiusomesisland.nz/projects-and-programmes/,1,matiusomesisland.nz,0,01-LANDSCAPE,1,1,False,56,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-mawaihakona-stream-restoration-group,Mawaihakona Stream Restoration Group,entity,Wellington–Wairarapa,Wellington,Upper Hutt,restoration_group,,,,stream restoration | weed control | pest control,"Clean up and restoration of the Mawaihakona Stream, including weed and rabbit control.",https://www.gw.govt.nz/assets/Documents/2024/08/Te-Awa-Kairangi-Hutt-River-Valley-6-August-2024-order-paper.pdf,1,gw.govt.nz,1,03-GRASSROOTS,1,1,False,66,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-middle-taueru-catchment-group,Middle Taueru Catchment Group,entity,Wellington–Wairarapa,Wairarapa,Masterton,group,,,,water quality monitoring | restoration | planting,"Restoring river health through water quality monitoring, riparian planting, and land use practice changes.",https://waip2k.org.nz/starting-right-here-the-middle-taueru-catchment-group-gets-underway/,1,waip2k.org.nz,1,01-LANDSCAPE,1,1,False,62,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-millennium-native-forest-reserve,Millennium Native Forest Reserve,entity,Wellington–Wairarapa,Wairarapa,Masterton,project,,,https://mnfr.org.nz/,restoration | wetland | native planting,Community-driven project restoring degraded farmland into a native bushland and wetland ecosystem.,https://times-age.co.nz/environment/going-native-at-the-millennium-reserve/,1,times-age.co.nz,0,03-GRASSROOTS,1,1,False,59,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-mokomoko,Mokomoko,entity,Wellington–Wairarapa,Wairarapa,Masterton,group,,,https://waip2k.org.nz/mokomoko-learning-from-the-waipoua/,restoration | monitoring | education,"Exploring and restoring an area of the Waipoua River, iwi-led ecological monitoring.",https://waip2k.org.nz/mokomoko-learning-from-the-waipoua/,1,waip2k.org.nz,1,01-LANDSCAPE,1,1,False,66,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-motu-kairangi-ecology-group,Motu Kairangi Ecology Group,entity,Wellington–Wairarapa,Wellington,Wellington,group,,,,ecological restoration,Supports environmental action and ecological restoration projects on the Motu Kairangi peninsula.,https://enviroschools.org.nz/creating-change/stories/seatoun-school-takes-action-for-community-guardianship/,1,enviroschools.org.nz,0,01-LANDSCAPE,1,1,False,55,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-mountains-to-sea-wellington,Mountains to Sea Wellington,entity,Wellington–Wairarapa,Wairarapa | Wellington,Wellington | Porirua,organisation | community_group,,,https://www.mountainstoseawellington.org/,freshwater monitoring | education | conservation | environmental education | restoration | water monitoring | monitoring | marine conservation | freshwater restoration | marine education | marine restoration | kaitiakitanga | citizen science | stream restoration | native planting,Facilitates freshwater fish monitoring workshops and supports community conservation initiatives in the Wairarapa Moana catchment. | Environmental education and conservation organization focused on citizen science and fish passage programmes.,https://www.waiwetlands.org.nz/news-items | https://www.mountainstoseawellington.org/news/southend-school-and-upper-mangatarere-catchment-group-creating-an-intergenerational-link | https://www.wairarapacc.nz/about-us/ | https://www.poriruanews.co.nz/2026/06/19/community-invited-to-matariki-planting-day-in-bothamley-park/ | https://fyi.org.nz/request/19085/response/72652/attach/3/Doc%202%20PCC%20Expression%20of%20Interest%20with%20recommended%20redactions%20Redacted.pdf | https://enviroschools.org.nz/news-and-events/articles/whaitua-nature-connection-events-for-local-schools-and-ece/,6,enviroschools.org.nz | fyi.org.nz | mountainstoseawellington.org | poriruanews.co.nz | wairarapacc.nz | waiwetlands.org.nz,1,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,100,A — very strong,Tier 1 — priority LM candidate,high,enhanced_priority_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-mt-victoria-bush-regeneration-group,Mt Victoria Bush Regeneration Group,entity,Wellington–Wairarapa,Wellington,Mt Victoria,restoration_group,,,,trapping | weed pulling | planting | monitoring,"Bush regeneration tasks including pest trapping, weed pulling, planting, and monitoring.",https://www.pfw.org.nz/trapping/groups/mt-victoria-bush-regeneration-group/ | https://www.ombfree.nz/volunteer/join-a-group,2,ombfree.nz | pfw.org.nz,0,03-GRASSROOTS,1,1,False,69,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-mt-victoria-vermin-trappers,Mt Victoria Vermin Trappers,entity,Wellington–Wairarapa,Wellington,Mt Victoria,group | trapping_group,,,https://www.pfw.org.nz/trapping/groups/mt-victoria-vermin-trappers/,pest control | trapping | native planting | monitoring,Local resident group controlling non-native predators and participating in restoration planting in the Town Belt Reserve. | Controlling non-native predators in Town Belt Reserve and undertaking restoration planting.,https://www.pfw.org.nz/trapping/groups/mt-victoria-vermin-trappers/ | https://www.pfw.org.nz/trapping/groups/predator-free-mt-vic-oriental-bay-roseneath-haitaitai/ | https://www.greencloak.org/directory,3,greencloak.org | pfw.org.nz,0,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,87,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-makara-peak-supporters,Mākara Peak Supporters,entity,Wellington–Wairarapa,Wellington,Karori,restoration_group,,,,native planting | weed control | pest control | trapping | stream restoration,"Native forest restoration in Mākara Peak Mountain Bike Park, including planting, weed clearance, goat/pig exclusion, and predator trapping.",https://wellington.govt.nz/news-and-events/news-and-information/our-wellington/2025/07/makara-peak-supporters,1,wellington.govt.nz,1,03-GRASSROOTS,1,1,False,69,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-makoura-stream-eco-corridor-project,Mākoura Stream Eco-Corridor Project,entity,Wellington–Wairarapa,Wairarapa,Masterton,project,,,https://sustainablewairarapa.org.nz/projects/makoura-stream-rehabilitation | https://www.sustainablewairarapa.org.nz/projects/makoura-stream-rehabilitation,stream restoration | native planting | habitat restoration | monitoring | biodiversity | fish passage,"Regenerates a Mākoura Stream ecological corridor through eco-sourced native planting and biodiversity monitoring. | Stream restoration, eco-corridor development, and native planting, supported by mana whenua and local organizations.",https://sustainablewairarapa.org.nz/projects/makoura-stream-rehabilitation | https://www.sustainablewairarapa.org.nz/projects/makoura-stream-rehabilitation,2,sustainablewairarapa.org.nz,0,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,79,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-naenae-nature-trust,Naenae Nature Trust,entity,Wellington–Wairarapa,Wellington,Naenae,community_group,,,,stream restoration,Collaborates on projects to improve ecological health and restore the Waiwhetū stream.,https://www.waiwhetu-stream.org.nz/projects/channel-naturalistation,1,waiwhetu-stream.org.nz,0,03-GRASSROOTS,1,1,False,51,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-nature-schools,Nature Schools,entity,Wellington–Wairarapa,Wellington,Pāuatahanui,school,,,,native planting | environmental education,"School programme involving children in collecting seeds, growing native plants, and planting them in local bush spaces.",http://www.scoop.co.nz/stories/print.html?path=AK1812%2FS00359%2Fcontestable-funding-rewards-community-biodiversity-projects.htm | https://poriruacity.govt.nz/your-council/news/hundreds-of-students-get-planting-in-porirua/,2,poriruacity.govt.nz | scoop.co.nz,1,03-GRASSROOTS,1,1,False,63,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-new-zealand-biosecurity-services-ltd,New Zealand Biosecurity Services Ltd,entity,Wellington–Wairarapa,Wellington,Upper Hutt,business,,,https://biosecurity.net.nz/,biosecurity | pest control | native habitat restoration,"Upper-Hutt-based contractor providing biosecurity response, pest management and native-habitat restoration services.",https://biosecurity.net.nz/,1,biosecurity.net.nz,0,01-LANDSCAPE,1,1,False,56,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-ngahere-korowai,Ngahere Korowai,entity,Wellington–Wairarapa,Wellington,Porirua,restoration_group,,,https://www.tehiko.org.nz/resource-hub/ngahere-korowai,restoration | native planting | pest control | water quality monitoring | water monitoring | stream restoration,Community-led restoration group involved in planting days in Belmont Regional Park to restore native ecosystems and waterways.,https://www.poriruanews.co.nz/2024/06/26/connect-with-nature-this-matariki-at-community-planting-day-in-porirua/ | https://www.scoop.co.nz/stories/AK2406/S00679/connect-with-nature-this-matariki-at-a-community-planting-day-in-porirua.htm | https://livenews.co.nz/2025/05/14/local-news-many-hands-help-porirua-planting-work/ | https://www.poriruanews.co.nz/2026/06/19/community-invited-to-matariki-planting-day-in-bothamley-park/ | https://www.gw.govt.nz/your-region/events-and-meetings/restoration-week-community-planting-day/ | https://poriruaharbourtrust.nz/about-us/organisations/ | https://www.scoop.co.nz/stories/AK2606/S00608/planting-day-one-of-a-number-of-matariki-activities-in-porirua.htm | https://www.levinnews.co.nz/2024/06/26/connect-with-nature-this-matariki-at-community-planting-day-in-porirua/,8,gw.govt.nz | levinnews.co.nz | livenews.co.nz | poriruaharbourtrust.nz | poriruanews.co.nz | scoop.co.nz,1,03-GRASSROOTS,1,1,False,97,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-nga-kaimanaaki-o-te-waimapihi,Ngā Kaimanaaki o Te Waimapihi,entity,Wellington–Wairarapa,Wellington,Wellington City,group | community_group,,,https://www.pfw.org.nz/trapping/groups/ng-kaimanaaki-o-te-waimapihi/,predator trapping | bush restoration | stream monitoring | restoration | trapping | pest control | stream restoration | awa monitoring | native planting | weed control | monitoring,"Restores Waimapihi Reserve through predator trapping, bush restoration and awa monitoring. | Community group focused on restoration, pest trapping, and awa monitoring in Waimapihi Reserve.",https://www.pfw.org.nz/trapping/groups/ng-kaimanaaki-o-te-waimapihi/ | https://www.ombfree.nz/volunteer | https://www.greencloak.org/directory | https://wellington.govt.nz/news-and-events/news-and-information/our-wellington/2021/10/stopping-weeds-dead-in-their-tracks | https://www.pfw.org.nz/trapping/groups/wild-aro/ | https://enviroschools.org.nz/news-and-events/articles/kumutoto-connection-for-clifton-terrace-model-school/,6,enviroschools.org.nz | greencloak.org | ombfree.nz | pfw.org.nz | wellington.govt.nz,1,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,100,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-nga-manu-nature-reserve,Ngā Manu Nature Reserve,entity,Wellington–Wairarapa,Wellington,Waikanae,organisation,,,https://www.ngamanu.org.nz,conservation | breeding | habitat protection | preservation | wetland,Conservation reserve managing captive breeding and protection of native species.,https://www.kapitibiodiversity.org.nz/find-a-group | https://www.kapiticoast.govt.nz/environment/getting-involved/local-restoration-groups/ | https://business.scoop.co.nz/2026/08/19/529035-boost-for-kapiti-and-horowhenua-conservation/,3,business.scoop.co.nz | kapitibiodiversity.org.nz | kapiticoast.govt.nz,1,01-LANDSCAPE,1,1,False,80,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-nga-manu-trust,Ngā Manu Trust,entity,Wellington–Wairarapa,Wellington,Waikanae,community_group,,,,conservation | wetland | restoration | planting,"Education, conservation, and preservation of New Zealand native flora and fauna in a 14 hectare coastal lowland swamp forest reserve.",https://www.kapitibiodiversity.org.nz/find-a-group,1,kapitibiodiversity.org.nz,0,03-GRASSROOTS,1,1,False,61,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-nga-uruora,Ngā Uruora,entity,Wellington–Wairarapa,Wellington,Paekākāriki,restoration_group,,,https://paekakariki.nz/listing/nga-uruora/,pest control | native planting | weed control | weeding | trapping | coastal reforestation | lizard monitoring | track maintenance | eco-restoration | stewardship | wetland restoration,"Community conservation group focused on restoring native biodiversity on the Paekākāriki Escarpment through weed control, pest trapping, and native planting.",https://goodnature.co.nz/nz-en/blog/decades-of-community-effort-restores-native-lizard-population | https://paekakariki.nz/listing/nga-uruora/ | https://www.kapiticoast.govt.nz/environment/getting-involved/local-restoration-groups/ | http://www.conservationvolunteers.org.nz/projects/view/nga_uruora_-_kapiti_project_inc | https://goodnature.co.nz/blog/decades-of-community-effort-restores-native-lizard-population | https://docslib.org/doc/379734/perkins-farm-escarpment-revegetation-nga-uruora | https://kapitibush.org.nz/wp-content/uploads/2015/06/strategic-plan-nga-uruora-kapiti-project-inc-september-20151.pdf,7,conservationvolunteers.org.nz | docslib.org | goodnature.co.nz | kapitibush.org.nz | kapiticoast.govt.nz | paekakariki.nz,1,03-GRASSROOTS,1,1,False,97,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-nga-uruora-kapiti-project,Ngā Uruora – Kāpiti Project,entity,Wellington–Wairarapa,Wellington,Paekākāriki–Pukerua Bay,group,,,https://kapitibush.org.nz/,coastal forest | native planting | weed control | pest control,"Community conservation project restoring coastal forest, scrub and flaxland through planting, weeding and pest control.",https://kapitibush.org.nz/,1,kapitibush.org.nz,0,01-LANDSCAPE,1,1,False,65,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-ngati-hinewaka,Ngāti Hinewaka,entity,Wellington–Wairarapa,Wairarapa,Cape Palliser,iwi_hapu,,,,restoration | planting | pest control | nursery,"Revegetation of coastal hills, restoration of forest remnants, control of invasive species, and native plant propagation.",https://www.rnzih.org.nz/pages/1999ConferenceGrahamHarris.htm,1,rnzih.org.nz,0,03-GRASSROOTS,1,1,False,61,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-ngati-toa-school,Ngāti Toa School,entity,Wellington–Wairarapa,Wellington,Porirua,school,,,,wetland restoration | riparian planting | native planting | stream restoration,Undertakes wetland and riparian planting projects on school grounds to improve local water quality. | Participates in riparian restoration and freshwater education programmes.,https://enviroschools.org.nz/creating-change/stories/growing-for-a-healthy-harbour/,1,enviroschools.org.nz,0,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,67,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-nikau-valley-restoration-society,Nikau Valley Restoration Society,entity,Wellington–Wairarapa,Wellington,Paraparaumu | Paekākāriki,group | community_group,,,,restoration | planting,Local restoration group delivering environmental projects and protecting local flora and fauna. | A community-led group focused on restoration activities in the Nikau Valley.,https://www.kapiticoast.govt.nz/environment/getting-involved/local-restoration-groups/,1,kapiticoast.govt.nz,1,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,65,B — strong,Tier 2 — credible candidate,high,enhanced_credible_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-old-mans-beard-free-wellington,Old Man’s Beard Free Wellington,entity,Wellington–Wairarapa,Wellington,Wellington,group | grassroots_group,,,https://www.ombfree.nz/,weed control,"Engaged in local ecological conservation and community environmental events. | Volunteer network dedicated to controlling Old Man's Beard across Wellington parks, reserves, and road reserves.",https://enviroschools.org.nz/creating-change/stories/the-magic-on-our-doorstep/ | https://www.ombfree.nz/,2,enviroschools.org.nz | ombfree.nz,0,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,66,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-pae-tu-mokai-o-tauira,Pae Tū Mōkai o Tauira,entity,Wellington–Wairarapa,Wairarapa,South Featherston | Featherston,organisation | community_group,,,https://www.paetumokai.nz/,mātauranga Māori | native nursery | wetland restoration | planting | nursery | native planting | restoration | wetland | water monitoring | habitat protection | stream monitoring | environmental education | native plant nursery,"Māori community organisation undertaking restoration through its native nursery, planting, and community environmental activity. | Operates a community nursery growing native plants.",https://www.paetumokai.nz/post/planting-for-the-future | https://www.gw.govt.nz/your-region/news/many-hands-make-eco-systems-work-meet-the-locals-committed-to-the-restoration-of-wairarapa-moana/ | https://ltp.gw.govt.nz/our-plan-2/our-work-with-communities-and-volunteers/ | https://www.paetumokai.nz/ | https://www.paetumokai.nz/post/karaihe-sedges-thrive-in-wairarapa-moana | https://waip2k.org.nz/pae-tu-mokai-o-tauira-growing-a-future-one-plant-at-a-time/ | https://waip2k.org.nz/biodiversity-groups/,7,gw.govt.nz | ltp.gw.govt.nz | paetumokai.nz | waip2k.org.nz,4,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,100,A — very strong,Tier 1 — priority LM candidate,high,enhanced_priority_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-papawai-stream-restoration-group,Papawai Stream Restoration Group,entity,Wellington–Wairarapa,Wellington,Mt Cook,group | restoration_group,,,,restoration | native planting | stream restoration | monitoring,"Undertakes gardening, native planting, and stream monitoring. | Gardening, native planting, and stream monitoring at Prince of Wales Park.",https://www.manawakarioi.nz/conservation,1,manawakarioi.nz,0,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,67,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-parahamuti-wetland-restoration,Parahamuti wetland restoration,entity,Wellington–Wairarapa,Wellington,Te Horo,project,,,https://www.parahamuti.co.nz/,wetland restoration | fish passage | native habitat | community planting | wetland | restoration | native planting | riparian planting | pest control,"Community-led wetland restoration creating native wildlife habitat, improving fish passage and hosting planting days. | Community-led project transforming former dairy farmland into a native wetland ecosystem.",https://www.parahamuti.co.nz/ | https://www.parahamuti.co.nz/about,2,parahamuti.co.nz,0,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,79,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-paraparaumu-beach-dune-restoration-group,Paraparaumu Beach Dune Restoration Group,entity,Wellington–Wairarapa,Wellington,Paraparaumu | Paraparaumu Beach,group | restoration_group,,,,dune restoration | weed control | planting | weed eradication | native planting,"Coastal dune restoration, weed eradication, and native planting to improve resilience and bird habitat. | Group working to improve dune stability, eradicate invasive weeds, and improve native bird feed sources.",https://www.coastalrestorationtrust.org.nz/coast-care-groups/groups/paraparaumu-beach-dune-restoration-group/,1,coastalrestorationtrust.org.nz,0,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,67,B — strong,Tier 2 — credible candidate,high,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-pareraho-forest-trust,Pareraho Forest Trust,entity,Wellington–Wairarapa,Wellington,Kelson and Belmont,trust | community_group,,,https://www.pfhv.org.nz/predator-free-groups/predator-free-pareraho/,forest restoration | predator control | native planting | pest control | trapping | conservation | restoration | weed control,"Restores Pareraho Forest through a trapping network, community planting and conservation work adjoining Belmont Regional Park. | Charitable trust that coordinates predator control and conservation efforts within the Pareraho Forest area (Kelson, Hill Road, Park Road).",https://www.pfhv.org.nz/predator-free-groups/predator-free-pareraho/ | https://www.huttcity.govt.nz/environment-and-sustainability/parks-and-sportsgrounds/parks | https://www.gw.govt.nz/your-region/emergency-and-hazard-management/flood-protection/our-work/rivers-and-streams/te-awa-kairangi-hutt-river/te-awa-kairangihutt-river-environment-strategy-action-plan-hres-action-plan/community/,3,gw.govt.nz | huttcity.govt.nz | pfhv.org.nz,2,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,100,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-parikawau-restoration-group,Parikawau Restoration Group,entity,Wellington–Wairarapa,Wellington,Waikanae,group | restoration_group,,,,restoration | planting | conservation,A community-based group focused on restoration planting and environmental protection along the Waikanae River. | Environmental restoration activity in the Kāpiti region.,https://www.kapiticoast.govt.nz/environment/getting-involved/local-restoration-groups/ | https://pnrp.gw.govt.nz/your-region/get-involved/te-wa-o-te-taiao/,2,kapiticoast.govt.nz | pnrp.gw.govt.nz,2,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,91,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-parkvale-catchment-charitable-trust,Parkvale Catchment Charitable Trust,entity,Wellington–Wairarapa,Wairarapa,Parkvale | Carterton,trust | catchment_group,,,https://www.wairarapacc.nz/parkvale/,catchment restoration | wetlands | water monitoring | riparian planting | wetland restoration | pest control | water quality | environmental education | wetland creation | water quality monitoring | native planting | wetland | water testing | trapping | habitat assessment,"Community catchment trust delivering riparian planting, wetland creation, freshwater monitoring and environmental education. | Supports landowners with riparian planting, wetland restoration, and predator control initiatives to improve water quality.",https://waip2k.org.nz/parkvale-fron-footin-change/ | https://www.wairarapacc.nz/parkvale/ | https://www.wairarapacc.nz/blog/post/149745/parkvale-catchment-info-evening-success/ | https://waip2k.org.nz/groups/ | https://www.wairarapacc.nz/blog/post/164548/parkvale-snapshot/,5,waip2k.org.nz | wairarapacc.nz,5,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,100,A — very strong,Tier 1 — priority LM candidate,high,enhanced_priority_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
